"start_time" "end_time" "survey_date" "survey_time" "consent" "region" "country" "county" "subcounty" "ward" "slum" "cu" "location_type" "vendor_type" "gender" "grains" "roots_tubers" "grain_roots_tubers" "dark_green_veg" "other_veg" "vit_a_rich_veg" "vita_rich_fruits" "other_vita_frt_veg" "other_fruits" "organ_meat" "flesh_meat" "fish" "meat_poultry_fish" "egg" "legumes_pulses" "nuts_seeds" "dairy" "oils_fats" "snacks" "beverages" "spice_condiment" "mixed_foods" "grains_maize_green" "grains_dry_maize" "grains_maize_flour" "grains_ugali" "grains_rice" "grains_wheat_flour" "grains_chapati" "grains_mandazi" "grains_scones" "grains_bread" "grains_noodle" "grains_millet" "grains_millet_flour" "grains_millet_porridge" "grains_sorghum" "grains_sorghum_flour" "grains_spaghetti" "grains_barley" "grains_oats" "other_grains" "os_other_grains" "grains_comment" "vit_a_veg_pumpkin" "vit_a_veg_carrot" "vit_a_veg_squash" "vit_a_veg_orange_fl_swt_potato" "vit_a_veg_red_swt_pepper" "vit_a_veg_butternut" "other_vit_a_rich_veg" "os_other_vit_a_rich_veg" "vit_a_rich_veg_comment" "roots_tubers_irish_potato" "roots_tubers_swt_potato" "roots_tubers_arrow_root" "roots_tubers_cassava" "roots_tubers_yam" "roots_tubers_plantain" "roots_tubers_chips" "other_roots_tubers" "os_other_roots_tubers" "roots_tubers_comment" "dgv_kale" "dgv_spinach" "dgv_amaranthus" "dgv_nightshade" "dgv_jute_mallow" "dgv_cowpea_leaves" "dgv_crotalaria" "dgv_pumpkin_leaves" "dgv_african_kales" "dgv_african_spinach" "dgv_atipa" "dgv_cassava_leaves" "dgv_lettuce" "dgv_bean_leaves" "dgv_swt_potato_leaves" "dgv_nakati" "dgv_bitter_leaf" "dgv_arrowroot_leaves" "dgv_spider_plant" "dgv_stinging_nettles" "dgv_broccoli" "other_dgv" "os_other_dgv" "dgv_comment" "otherveg_tomato" "otherveg_onion" "otherveg_eggplant" "otherveg_capsicum" "otherveg_cabbage" "otherveg_beetroot" "otherveg_okra" "otherveg_celery" "otherveg_cucumber" "otherveg_mushroom" "otherveg_zucchini" "otherveg_cauliflower" "otherveg_asparagus" "otherveg_artichoke" "otherveg_frenchbeans" "otherveg_greenbeans" "other_otherveg" "os_other_otherveg" "otherveg_comment" "vita_rich_frts_mango" "vita_rich_frts_cantaloupe" "vita_rich_frts_apricot" "vita_rich_frts_papaya" "vita_rich_frts_peach" "vita_rich_frts_treetomato" "vita_rich_frts_passionfrt" "other_vita_rich_frts" "os_other_vita_rich_frts" "vita_rich_frts_comment" "otherfrt_avocado" "otherfrt_ripebanana" "otherfrt_guava" "otherfrt_orange" "otherfrt_watermelon" "otherfrt_pineapple" "otherfrt_plums" "otherfrt_apple" "otherfrt_wildberries" "otherfrt_lemon" "otherfrt_lime" "otherfrt_tangerine" "otherfrt_jackfruits" "otherfrt_pear" "otherfrt_kiwi" "otherfrt_tamarind" "otherfrt_loquat" "otherfrt_javaplum" "otherfrt_grapes" "other_otherfrt" "os_other_otherfrt" "otherfrt_comment" "organ_meats_liver" "organ_meats_kidney" "organ_meats_heart" "organ_meats_intestine" "organ_meats_gizzard" "organ_meats_lung" "organ_meats_blood" "other_organ_meats" "os_other_organ_meats" "organ_meats_comment" "flesh_meats_beef" "flesh_meats_pork" "flesh_meats_lamb" "flesh_meats_goat" "flesh_meats_rabbit" "flesh_meats_chicken" "flesh_meats_duck" "flesh_meats_game" "flesh_meats_insect" "flesh_meats_turkey" "flesh_meats_guineafowl" "flesh_meats_quail" "other_flesh_meats" "os_other_flesh_meats" "flesh_meats_comment" "eggs_chicken" "eggs_duck" "eggs_guineahen" "eggs_quail" "other_eggs" "eggs_comment" "fish_tilapia" "fish_nile_perch" "fish_omena" "fish_catfish" "fish_squeaker" "fish_lungfish" "fish_mouthbrooder" "fish_stonebasher" "fish_riponfalls" "fish_victorialabeo" "fish_labyrinth" "fish_sadlerrobber" "fish_blacknile" "fish_shellfish" "fish_okoko" "other_fish" "os_other_fish" "fish_comment" "legumes_beans" "legumes_peas" "legumes_lentils" "legumes_dolichos" "legumes_soybean" "legumes_pigeonpeas" "legumes_mungbeans" "legumes_chickpeas" "legumes_cowpea" "other_legumes" "os_other_legumes" "legumes_comment" "nuts_seeds_groundnut" "nuts_seeds_peanut" "nuts_seeds_baobab" "nuts_seeds_sunflower" "nuts_seeds_pumpkin" "nuts_seeds_coconut" "nuts_seeds_almonds" "nuts_seeds_cashew" "nuts_seeds_sesame" "nuts_seeds_macadamia" "other_nuts_seeds" "os_other_nuts_seeds" "nuts_seeds_comments" "dairy_milk" "dairy_cheese" "dairy_yoghurt" "dairy_ghee" "dairy_cream" "dairy_fermmilk" "other_dairy" "os_other_dairy" "dairy_comment" "oils_fats_cookingoil" "oils_fats_cookingfat" "oils_fats_coconut" "oils_fats_palm" "oils_fats_lard" "oils_fats_margarine" "oils_fats_butter" "other_oils_fats" "os_other_oils_fats" "oils_fats_comment" "snacks_sugar" "snacks_sugarcane" "snacks_honey" "snacks_cakes" "snacks_chocolate" "snacks_candy" "snacks_cookies" "snacks_jaggary" "other_snacks" "os_other_snacks" "snacks_comment" "beverage_soda_juice" "beverage_energydrink" "beverage_alcoholic" "beverage_coffee" "beverage_tea" "condiments_coconutwater" "condiments_soysauce" "condiments_hotsauce" "condiments_chilitomatosauce" "condiments_salt" "condiments_blackpepper" "condiments_garlic" "condiments_ginger" "condiments_oregano" "condiments_mint" "condiments_parsley" "condiments_vinegar" "condiments_rosemary" "condiments_thyme" "condiments_cardamom" "condiments_cinnamon" "condiments_cumin" "condiments_masala" "condiments_coriander" "condiments_paprika" "other_bev_condiments" "os_other_condiments" "condiments_comment" "mixedfood_githeri" "mixedfood_mokimo" "mixedfood_fruitsalad" "mixedfood_vegetablesalad" "mixedfood_frtjuice" "mixedfood_samosa" "other_mixedfood" "os_other_mixedfood" "mixedfood_comment" "indepth_interview_participatn" "photo_consent" "image1_url" "image2_url" "image3_url" "latitude" "longitude" "altitude" "precision" "vendor_fg_diversity" "unhealthy_food_count" "no_unique_oth_frts_color" "no_unique_oth_veg_color" "no_unique_vita_veg_frt_color" "dark_green_color" "green_other_color" "purple_blue_color" "red_color" "white_brown_color" "yellow_orange_color" "overall_color" "id" "uuid" "submission_time" "index"
"2151" 11:23:00 18:27:00 "2/28/2022" "11:11:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 1 0 1 0 NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fbc0178e8-7019-47fd-ad96-a038629de991%2F1646036044769.jpg" NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 144065147 "bc0178e8-7019-47fd-ad96-a038629de991" "2/28/2022 16:12" 2151
"2152" 45:56:00 51:02:00 "2/28/2022" "12:46:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Kiosk" "Female" 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 NA "Packed" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 1 1 0 0 NA NA 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Ffeee0f5d-fcb8-4fb5-a4df-537538f0772a%2F1646041838939.jpg" NA NA NA NA NA NA 1 6 0 0 0 0 0 0 0 0 0 0 144065150 "feee0f5d-fcb8-4fb5-a4df-537538f0772a" "2/28/2022 16:12" 2152
"2153" 21:14:00 26:25:00 "2/28/2022" "15:21:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Kiosk" "Female" 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 NA "Packed" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 1 1 0 0 NA NA 1 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F34f974bd-c9fc-4022-9b46-b6dc0e8434ff%2F1646051117076.jpg" NA NA NA NA NA NA 3 7 0 0 0 0 0 0 0 0 0 0 144065163 "34f974bd-c9fc-4022-9b46-b6dc0e8434ff" "2/28/2022 16:12" 2153
"2154" 30:21:00 34:29:00 "2/28/2022" "11:30:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA "Looks good" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA 0 0 0 1 0 0 0 NA "Good" 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F685e4281-1814-4277-a7d0-056c21250ea3%2F1646037147660.jpg" "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F685e4281-1814-4277-a7d0-056c21250ea3%2F1646037161031.jpg" NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065169 "685e4281-1814-4277-a7d0-056c21250ea3" "2/28/2022 16:12" 2154
"2155" 22:42:00 28:00:00 "2/28/2022" "18:23:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Kiosk" "Female" 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 0 1 1 0 0 0 NA "All processed and packed" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 "Layers" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 1 0 0 0 0 NA "Both long life and fresh stored in fridge" 1 1 0 0 0 1 0 0 NA "Sold in small quantities and even weighed" 1 0 0 1 1 1 1 0 0 NA "Processed and ready to eat" 1 1 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA "Soda in fridge and rest packed" NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fb2020deb-5762-4273-bf6f-374875429b75%2F1646062029396.jpg" NA NA NA NA NA NA 3 7 0 0 0 0 0 0 0 0 0 0 144065180 "b2020deb-5762-4273-bf6f-374875429b75" "2/28/2022 16:12" 2155
"2156" 29:42:00 31:19:00 "2/28/2022" "18:29:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA "Cooked chips" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 0 NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065183 "01707484-541d-4f99-8f5c-3b6cd0d96aeb" "2/28/2022 16:12" 2156
"2157" 35:06:00 44:46:00 "2/28/2022" "15:35:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Kiosk" "Female" 1 1 1 0 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 0 0 0 1 0 0 0 NA "Packed" NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 1 "Crisps" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 NA 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 1 0 0 0 0 0 1 0 0 0 NA NA 1 0 0 0 0 0 0 0 0 0 0 NA "Roasted" 1 0 1 0 0 1 0 NA NA 1 1 1 0 0 1 0 0 NA NA 1 0 0 1 1 1 1 0 0 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F17f89330-4b47-4fb9-9803-fbbacedbd939%2F1646052210596.jpg" "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F17f89330-4b47-4fb9-9803-fbbacedbd939%2F1646052227136.jpg" NA NA NA NA NA 7 5 0 3 0 0 1 1 1 0 0 3 144065193 "17f89330-4b47-4fb9-9803-fbbacedbd939" "2/28/2022 16:13" 2157
"2158" 36:19:00 44:09:00 "2/28/2022" "11:36:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu Central" "Kondele" "Manyatta A" NA "Peri-Urban" "Kiosk" "Female" 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 0 0 0 0 0 0 NA "Processed" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 "Large in size" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 1 0 0 NA "Roasted nuts and sesame seeds" 1 0 0 0 0 0 0 NA "Fresh" NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 1 1 1 0 NA "Good" 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 "Royco and carry powder" "Raw black paper" NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fd823dfdf-7907-45cd-9651-880cba397ac5%2F1646037806279.jpg" NA NA NA NA NA NA 4 6 0 0 0 0 0 0 0 0 0 0 144065230 "d823dfdf-7907-45cd-9651-880cba397ac5" "2/28/2022 16:13" 2158
"2159" 43:01:00 46:25:00 "2/28/2022" "09:43:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 NA "Bhajia" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fc87f6727-24d9-412e-8468-65c3bdbda5f4%2F1646030730675.jpg" NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065241 "c87f6727-24d9-412e-8468-65c3bdbda5f4" "2/28/2022 16:13" 2159
"2160" 58:11:00 02:23:00 "2/28/2022" "09:58:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Kiosk" "Female" 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 1 0 1 1 1 1 0 1 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 0 0 0 NA NA 1 0 0 0 0 0 0 0 0 0 0 NA NA 1 0 1 0 0 1 0 NA NA 1 1 0 0 0 1 0 0 NA NA 1 0 0 1 1 1 1 0 0 NA NA 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Ff10cd4b7-516b-450e-bd77-7de256081eeb%2F1646031691574.jpg" NA NA NA NA NA NA 5 7 0 0 0 0 0 0 0 0 0 0 144065246 "f10cd4b7-516b-450e-bd77-7de256081eeb" "2/28/2022 16:13" 2160
"2161" 09:08:00 11:54:00 "2/28/2022" "10:09:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2Fbb079ac3-03f0-473a-bced-45a8526c0150%2F1646032289299.jpg" NA NA NA NA NA NA 2 0 0 0 0 0 0 0 0 0 0 0 144065251 "bb079ac3-03f0-473a-bced-45a8526c0150" "2/28/2022 16:13" 2161
"2162" 12:00:00 14:49:00 "2/28/2022" "10:12:00.000+03:00" 1 "East Africa" "Kenya" "Kisumu" "Kisumu East" "Manyatta" "Manyatta B" NA "Peri-Urban" "Stalls/Tabletop" "Female" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 1 1 "Bhajia" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA 1 1 "https://kc.kobotoolbox.org/media/original?media_file=ctokeshi%2Fattachments%2Fb5b86bbcd7774547b93ca9f20dcca1bd%2F027c16a6-f0d8-4920-8a02-3849bfa51fe1%2F1646032470086.jpg" NA NA NA NA NA NA 1 0 0 0 0 0 0 0 0 0 0 0 144065257 "027c16a6-f0d8-4920-8a02-3849bfa51fe1" "2/28/2022 16:13" 2162
